Entity,Code,Year,Yearly burned area across other land categories,Yearly burned area across croplands,Yearly burned area across forests,Yearly burned area across savannas,Yearly burned area across shrublands and grasslands
Tajikistan,TJK,2015,0,150.261,0,0,300.522
Tajikistan,TJK,2016,21.466,193.193,0,0,1073.292
Tajikistan,TJK,2017,0,407.852,0,0,279.057
Tajikistan,TJK,2018,21.466,0,0,0,343.45398
Tajikistan,TJK,2019,0,85.864006,0,0,85.863
Tajikistan,TJK,2020,9831.368,686.90796,0,42.932,1567.008
Tajikistan,TJK,2021,64.398,2447.1091,0,0,1738.736
Tajikistan,TJK,2022,21.466,85.864,0,0,987.43
Tanzania,TZA,2002,7169.602,98871.79,967724.25,7362277.5,4267715
Tanzania,TZA,2003,12879.527,76096.51,1689277.9,10512372,5018076
Tanzania,TZA,2004,8543.419,62186.625,1535045.6,9249020,4108395.2
Tanzania,TZA,2005,18288.926,40742.223,2037282.5,11085382,4407436
Tanzania,TZA,2006,26596.22,33336.496,1505809.1,7359122,2385394.5
Tanzania,TZA,2007,5044.482,51840.07,1421577,8466181,5108704.5
Tanzania,TZA,2008,10260.685,46881.453,1514502.9,8663517,3915009.2
Tanzania,TZA,2009,5860.187,53514.41,1782568.6,9280210,3778593.8
Tanzania,TZA,2010,9509.384,53814.926,1642782.8,9687847,4383695
Tanzania,TZA,2011,11741.834,49414.43,1373858.5,8612557,3025249
Tanzania,TZA,2012,10088.962,44155.297,1556103.6,9292553,3612362
Tanzania,TZA,2013,7191.07,40999.81,1242981,8412431,3069747.8
Tanzania,TZA,2014,4507.835,35805.07,1193996,7330336,2700835.5
Tanzania,TZA,2015,8650.745,42910.273,1655018.4,8454160,2877048.8
Tanzania,TZA,2016,9251.794,44412.88,1494732.8,7654492,3350800.5
Tanzania,TZA,2017,579.578,2490.041,236296.27,1244312,78522.14
Tanzania,TZA,2018,5924.58,28377.879,1158491.5,5858400,2411604.2
Tanzania,TZA,2019,8457.556,28850.125,1138893.1,6776044.5,2363499.2
Tanzania,TZA,2020,8994.201,16185.265,947138.5,5919363,2982145.8
Tanzania,TZA,2021,10260.689,20843.36,1067519,6005849,2898343
Tanzania,TZA,2022,11419.844,14510.929,1084713.2,5784772.5,2056752.1
Thailand,THA,2002,2425.6492,505950.5,200877.6,214615.75,194974.47
Thailand,THA,2003,3692.139,720351.6,284336.88,239924,233162.25
Thailand,THA,2004,3627.736,917343.9,728444.2,295263.03,499489.28
Thailand,THA,2005,3627.741,993139.8,442175.4,311018.97,377928.06
Thailand,THA,2006,1309.4241,452801,249669.5,156378.84,238700.45
Thailand,THA,2007,3842.398,596708.2,747398.56,332398.94,543708.94
Thailand,THA,2008,1652.8789,364576.28,317351.38,165823.83,281610.72
Thailand,THA,2009,2318.3179,425195.94,494637.97,181257.8,311899.06
Thailand,THA,2010,2275.388,396302.84,363653.25,231831.36,368848
Thailand,THA,2011,2017.796,398385.03,186860.39,94793.28,108059.19
Thailand,THA,2012,3627.738,656104.25,463641.28,181558.31,386492.94
Thailand,THA,2013,3799.4631,594411.4,235437.64,146719.22,238013.53
Thailand,THA,2014,1931.9349,457029.78,581896.75,162045.84,353435.5
Thailand,THA,2015,1717.275,511488.7,482380.97,114477.48,298568.75
Thailand,THA,2016,1953.404,413196.47,486201.88,118105.22,370672.6
Thailand,THA,2017,2511.513,441896.34,509685.56,149016.06,190960.38
Thailand,THA,2018,1867.5331,456235.56,246814.53,74508.03,116495.266
Thailand,THA,2019,3434.549,649213.7,737288.1,179969.84,296701.22
Thailand,THA,2020,2146.59,514901.75,754696.94,111558.12,312392.78
Thailand,THA,2021,2082.1929,181622.7,475404.56,85820.55,148500.88
Thailand,THA,2022,343.456,156464.72,68583.445,27605.11,34667.383
Togo,TGO,2002,1008.896,157945.84,4357.5723,591878.4,427836.22
Togo,TGO,2003,1008.896,150368.4,3692.13,604285.6,487210.78
Togo,TGO,2004,515.182,113232.45,3906.787,374686.7,350387.34
Togo,TGO,2005,4464.9023,181601.23,9187.392,1169245.8,781379
Togo,TGO,2006,1223.554,121496.81,5366.467,699980.5,464070.6
Togo,TGO,2007,880.101,106728.3,2361.2458,337851.3,370221.8
Togo,TGO,2008,1245.02,117375.37,579.579,541927.25,465852.25
Togo,TGO,2009,386.386,102885.91,1266.487,659173.9,421890.12
Togo,TGO,2010,686.908,85520.016,815.703,453165.9,407336.28
Togo,TGO,2011,2253.916,118126.664,923.0331,1014498.4,611476.7
Togo,TGO,2012,300.523,71352.55,450.78296,330016.25,376103.47
Togo,TGO,2013,515.181,82021.08,429.318,559980.1,421804.3
Togo,TGO,2014,472.25,61285.055,321.98798,321880.7,346394.7
Togo,TGO,2015,1717.269,90371.3,1159.157,861790.1,428608.97
Togo,TGO,2016,1030.362,132358.53,2597.369,421782.8,484742.22
Togo,TGO,2017,558.11304,116151.81,3520.404,403515.38,423907.94
Togo,TGO,2018,429.318,52977.766,1652.8711,395422.75,216783.8
Togo,TGO,2019,364.91998,69077.164,3885.3208,242456.97,347553.84
Togo,TGO,2020,665.442,65213.305,5023.012,538771.8,366744.34
Togo,TGO,2021,193.193,51496.617,2382.711,350430.28,282984.53
Togo,TGO,2022,751.306,73348.875,3649.197,524303.75,456943.94
Tokelau,TKL,2002,0,0,0,0,0
Tokelau,TKL,2003,0,0,0,0,0
Tokelau,TKL,2004,0,0,0,0,0
Tokelau,TKL,2005,0,0,0,0,0
Tokelau,TKL,2006,0,0,0,0,0
Tokelau,TKL,2007,0,0,0,0,0
Tokelau,TKL,2008,0,0,0,0,0
Tokelau,TKL,2009,0,0,0,0,0
Tokelau,TKL,2010,0,0,0,0,0
Tokelau,TKL,2011,0,0,0,0,0
Tokelau,TKL,2012,0,0,0,0,0
Tokelau,TKL,2013,0,0,0,0,0
Tokelau,TKL,2014,0,0,0,0,0
Tokelau,TKL,2015,0,0,0,0,0
Tokelau,TKL,2016,0,0,0,0,0
Tokelau,TKL,2017,0,0,0,0,0
Tokelau,TKL,2018,0,0,0,0,0
Tokelau,TKL,2019,0,0,0,0,0
Tokelau,TKL,2020,0,0,0,0,0
Tokelau,TKL,2021,0,0,0,0,0
Tokelau,TKL,2022,0,0,0,0,0
Tonga,TON,2002,0,0,0,0,0
Tonga,TON,2003,0,0,0,0,0
Tonga,TON,2004,0,0,0,0,0
Tonga,TON,2005,0,0,0,0,0
Tonga,TON,2006,0,0,0,0,0
Tonga,TON,2007,0,0,0,0,0
Tonga,TON,2008,0,0,0,0,0
Tonga,TON,2009,0,0,0,0,0
Tonga,TON,2010,0,0,0,0,0
Tonga,TON,2011,0,0,0,0,0
Tonga,TON,2012,0,0,0,0,0
Tonga,TON,2013,0,0,0,0,0
Tonga,TON,2014,0,0,0,0,0
Tonga,TON,2015,0,0,0,0,0
Tonga,TON,2016,0,0,0,0,0
Tonga,TON,2017,0,0,0,0,0
Tonga,TON,2018,0,0,0,0,0
Tonga,TON,2019,0,0,0,0,0
Tonga,TON,2020,0,0,0,0,0
Tonga,TON,2021,0,0,0,0,0
Tonga,TON,2022,0,0,0,0,0
Trinidad and Tobago,TTO,2002,0,0,0,0,0
Trinidad and Tobago,TTO,2003,257.591,85.863,236.125,107.33,1588.475
Trinidad and Tobago,TTO,2004,21.466,21.466,0,128.795,300.522
Trinidad and Tobago,TTO,2005,279.056,107.328995,42.932,257.59,965.964
Trinidad and Tobago,TTO,2006,193.192,150.261,21.466,257.59,794.237
Trinidad and Tobago,TTO,2007,64.398,21.466,214.659,364.919,1030.3611
Trinidad and Tobago,TTO,2008,0,343.454,21.466,0,321.989
Trinidad and Tobago,TTO,2009,42.932,214.659,42.932,193.192,171.728
Trinidad and Tobago,TTO,2010,21.466,0,1223.554,2168.053,3134.017
Trinidad and Tobago,TTO,2011,0,0,0,0,0
Trinidad and Tobago,TTO,2012,0,0,0,0,42.932
Trinidad and Tobago,TTO,2013,42.932,42.932,21.466,429.31802,858.635
Trinidad and Tobago,TTO,2014,107.33,0,42.932,128.795,1116.2251
Trinidad and Tobago,TTO,2015,193.192,0,64.397995,407.852,558.11304
Trinidad and Tobago,TTO,2016,85.864,0,622.511,858.633,2425.643
Trinidad and Tobago,TTO,2017,0,0,279.056,236.125,558.11304
Trinidad and Tobago,TTO,2018,42.932,0,0,21.466,128.795
Trinidad and Tobago,TTO,2019,0,21.466,257.591,150.261,214.659
Trinidad and Tobago,TTO,2020,128.795,171.72699,0,171.728,858.635
Trinidad and Tobago,TTO,2021,0,0,0,0,193.193
Trinidad and Tobago,TTO,2022,21.466,0,0,0,0
Tunisia,TUN,2002,901.566,407.852,64.397995,64.398,923.032
Tunisia,TUN,2003,1051.8269,1266.487,0,21.466,601.04504
Tunisia,TUN,2004,128.796,2575.904,0,0,85.863
Tunisia,TUN,2005,171.726,300.52203,0,0,107.328995
Tunisia,TUN,2006,64.398,150.261,0,0,343.454
Tunisia,TUN,2007,257.591,622.51,150.261,21.466,901.566
Tunisia,TUN,2008,0,429.31702,0,21.466,386.386
Tunisia,TUN,2009,107.329994,1309.419,0,0,21.466
Tunisia,TUN,2010,214.659,4185.8438,64.397995,64.398,214.659
Tunisia,TUN,2011,1459.679,2747.631,193.193,171.727,3091.084
Tunisia,TUN,2012,815.703,5387.9326,236.125,42.932,3219.88
Tunisia,TUN,2013,214.66,3348.676,429.317,85.864,10153.356
Tunisia,TUN,2014,536.647,11827.694,901.567,214.659,7835.0435
Tunisia,TUN,2015,472.24902,236.125,193.192,128.795,6418.294
Tunisia,TUN,2016,257.591,2919.3591,0,64.397995,2490.042
Tunisia,TUN,2017,257.59003,2919.356,4443.435,364.91998,9187.389
Tunisia,TUN,2018,128.795,729.83997,0,21.466,193.192
Tunisia,TUN,2019,0,3627.731,214.659,42.932,2575.9048
Tunisia,TUN,2020,1567.0079,4615.16,236.125,128.79599,13759.623
Tunisia,TUN,2021,536.646,4336.107,1245.0199,2060.722,17408.82
Tunisia,TUN,2022,472.249,1674.337,1824.599,150.262,4550.7656
Turkey,TUR,2002,2275.383,360540.72,21.466,1030.361,29944.89
Turkey,TUR,2003,1738.739,326281.2,407.852,1867.531,17687.879
Turkey,TUR,2004,2039.26,381298.22,150.261,1609.9401,25329.725
Turkey,TUR,2005,2404.181,387287.2,214.65901,1609.942,13544.963
Turkey,TUR,2006,1652.876,527459.3,536.647,4400.503,50230.125
Turkey,TUR,2007,3305.747,371853.22,321.988,3842.394,29794.625
Turkey,TUR,2008,2919.359,194351.95,1008.896,9294.722,37887.26
Turkey,TUR,2009,5259.14,1275673.5,279.057,1116.226,49672.023
Turkey,TUR,2010,2854.965,718033.25,85.864006,923.034,71502.805
Turkey,TUR,2011,2468.579,909487.3,1180.623,815.70404,69077.164
Turkey,TUR,2012,1803.136,250807.2,558.11304,1545.5449,25329.723
Turkey,TUR,2013,3584.803,574598.4,407.85202,2210.9849,34796.17
Turkey,TUR,2014,2232.455,350408.8,214.659,1416.7489,9444.983
Turkey,TUR,2015,5259.143,915626.56,450.78403,493.716,74422.164
Turkey,TUR,2016,4443.439,720823.9,193.19301,1137.692,82171.34
Turkey,TUR,2017,3176.952,446747.62,1695.804,1846.066,33121.836
Turkey,TUR,2018,1438.216,298268.22,214.659,236.12401,31146.979
Turkey,TUR,2019,3219.883,349829.25,4185.845,1717.271,45829.633
Turkey,TUR,2020,5624.0605,436186.4,4808.358,7148.1357,36556.38
Turkey,TUR,2021,10088.963,462482.12,37028.625,67553.086,77835.234
Turkey,TUR,2022,3777.995,319841.44,1245.022,2575.904,12986.856
Turkmenistan,TKM,2002,2168.052,24836.008,0,0,76504.35
Turkmenistan,TKM,2003,1245.02,62401.277,0,0,325014.7
Turkmenistan,TKM,2004,1867.532,31941.21,0,0,237133.44
Turkmenistan,TKM,2005,1524.078,36363.18,0,0,117268.02
Turkmenistan,TKM,2006,1438.214,21272.676,0,0,53063.625
Turkmenistan,TKM,2007,6268.0337,35010.832,0,0,148500.86
Turkmenistan,TKM,2008,3048.1538,6053.375,0,0,21809.32
Turkmenistan,TKM,2009,3391.6091,35332.82,0,0,53106.56
Turkmenistan,TKM,2010,429.319,16700.447,0,0,275750.53
Turkmenistan,TKM,2011,1524.079,9251.791,0,0,22560.627
Turkmenistan,TKM,2012,2404.176,21659.059,0,0,67939.47
Turkmenistan,TKM,2013,987.431,32563.719,0,0,65986.08
Turkmenistan,TKM,2014,6031.909,81699.086,0,0,108724.62
Turkmenistan,TKM,2015,2189.52,15605.684,0,0,107071.74
Turkmenistan,TKM,2016,1502.613,17602.012,0,0,117804.67
Turkmenistan,TKM,2017,1910.4631,17151.227,0,0,46602.4
Turkmenistan,TKM,2018,858.636,13265.904,0,0,20456.975
Turkmenistan,TKM,2019,6654.422,36277.312,0,0,321966.53
Turkmenistan,TKM,2020,5087.413,63860.957,0,0,146526.02
Turkmenistan,TKM,2021,1481.145,16571.648,0,0,47117.58
Turkmenistan,TKM,2022,1846.066,2854.958,0,42.932,12986.853
Turks and Caicos Islands,TCA,2002,0,0,0,0,0
Turks and Caicos Islands,TCA,2003,0,0,0,0,0
Turks and Caicos Islands,TCA,2004,0,0,0,0,0
Turks and Caicos Islands,TCA,2005,0,0,0,0,0
Turks and Caicos Islands,TCA,2006,0,0,0,0,0
Turks and Caicos Islands,TCA,2007,0,0,0,0,0
Turks and Caicos Islands,TCA,2008,0,0,0,0,0
Turks and Caicos Islands,TCA,2009,0,0,0,107.329,321.988
Turks and Caicos Islands,TCA,2010,0,0,0,0,0
Turks and Caicos Islands,TCA,2011,0,0,0,0,0
Turks and Caicos Islands,TCA,2012,0,0,0,0,0
Turks and Caicos Islands,TCA,2013,0,0,0,0,0
Turks and Caicos Islands,TCA,2014,0,0,0,0,0
Turks and Caicos Islands,TCA,2015,0,0,0,0,0
Turks and Caicos Islands,TCA,2016,0,0,0,0,0
Turks and Caicos Islands,TCA,2017,0,0,0,0,0
Turks and Caicos Islands,TCA,2018,0,0,0,0,0
Turks and Caicos Islands,TCA,2019,0,0,0,0,0
Turks and Caicos Islands,TCA,2020,0,0,0,0,0
Turks and Caicos Islands,TCA,2021,0,0,0,0,0
Turks and Caicos Islands,TCA,2022,0,0,0,0,0
Tuvalu,TUV,2002,0,0,0,0,0
Tuvalu,TUV,2003,0,0,0,0,0
Tuvalu,TUV,2004,0,0,0,0,0
Tuvalu,TUV,2005,0,0,0,0,0
Tuvalu,TUV,2006,0,0,0,0,0
Tuvalu,TUV,2007,0,0,0,0,0
Tuvalu,TUV,2008,0,0,0,0,0
Tuvalu,TUV,2009,0,0,0,0,0
Tuvalu,TUV,2010,0,0,0,0,0
Tuvalu,TUV,2011,0,0,0,0,0
Tuvalu,TUV,2012,0,0,0,0,0
Tuvalu,TUV,2013,0,0,0,0,0
Tuvalu,TUV,2014,0,0,0,0,0
Tuvalu,TUV,2015,0,0,0,0,0
Tuvalu,TUV,2016,0,0,0,0,0
Tuvalu,TUV,2017,0,0,0,0,0
Tuvalu,TUV,2018,0,0,0,0,0
Tuvalu,TUV,2019,0,0,0,0,0
Tuvalu,TUV,2020,0,0,0,0,0
Tuvalu,TUV,2021,0,0,0,0,0
Tuvalu,TUV,2022,0,0,0,0,0
Uganda,UGA,2002,2189.523,795932.9,13351.773,1367826.5,531129.94
Uganda,UGA,2003,4379.041,1205780.8,13802.557,2420169.2,793743.4
Uganda,UGA,2004,4593.7017,1026562.2,10539.745,1714908,425775.47
Uganda,UGA,2005,5752.8584,1426192.2,17022.434,3241024,891756.5
Uganda,UGA,2006,3713.602,378099.8,7319.862,405425.8,232883.19
Uganda,UGA,2007,2618.842,734969.9,3692.1309,2640430.5,1115108.9
Uganda,UGA,2008,3069.625,805163.25,9208.859,1800363.8,733918
Uganda,UGA,2009,2833.497,369685.16,5280.608,1048328.5,485879.94
Uganda,UGA,2010,3713.596,644298,9359.117,1659547.8,991422.6
Uganda,UGA,2011,4421.973,461344.44,7942.372,808297.25,476864.25
Uganda,UGA,2012,1180.626,750747.25,16571.652,1468565.9,1274514.4
Uganda,UGA,2013,4142.917,651896.94,9530.849,1342647,675895.75
Uganda,UGA,2014,6117.776,521577.66,11269.583,1053759.5,549461.8
Uganda,UGA,2015,4057.0562,555643.94,10325.084,1144452.8,721424.9
Uganda,UGA,2016,4615.167,949478.25,10947.594,1902798.8,656748.25
Uganda,UGA,2017,5473.8013,580136.5,11226.65,1374996.1,462009.84
Uganda,UGA,2018,2597.373,447048.16,9015.667,1007221.44,715199.75
Uganda,UGA,2019,2919.362,351031.34,14983.177,502387.2,148500.88
Uganda,UGA,2020,1030.364,413089.16,1931.9321,1109184.2,1054188.8
Uganda,UGA,2021,2146.591,558842.4,3627.735,1184529.5,779769.1
Uganda,UGA,2022,1738.739,354122.44,7319.863,929257.4,692896.75
Ukraine,UKR,2002,3305.748,2041425.5,8199.963,33229.164,102757.11
Ukraine,UKR,2003,4314.643,399415.4,8242.8955,16249.664,35139.63
Ukraine,UKR,2004,3584.803,1106608.4,2146.589,6804.683,25544.385
Ukraine,UKR,2005,11054.927,2789983,20435.508,76053.57,107179.07
Ukraine,UKR,2006,11119.325,1578599.9,9273.255,32907.176,97047.19
Ukraine,UKR,2007,12428.74,2145213,5065.95,63538.97,171941.6
Ukraine,UKR,2008,6997.875,4398163,3327.212,44198.223,106942.95
Ukraine,UKR,2009,7749.182,2261450.5,24750.148,77921.1,82536.266
Ukraine,UKR,2010,15176.37,1146878.4,18031.33,57678.793,58795.01
Ukraine,UKR,2011,9251.785,1126979.5,9831.367,41364.73,70193.39
Ukraine,UKR,2012,17838.139,416287.56,14296.268,88031.52,144679.95
Ukraine,UKR,2013,10990.527,637815.3,22646.492,26789.406,23526.596
Ukraine,UKR,2014,26725.008,2477719.2,38209.25,145753.23,192291.25
Ukraine,UKR,2015,11398.379,2220772.8,46087.22,148114.48,227709.92
Ukraine,UKR,2016,4572.234,1462898.9,3026.6902,14532.399,48233.805
Ukraine,UKR,2017,15197.836,2282766.2,6826.1514,60319.094,102392.19
Ukraine,UKR,2018,46216.016,890726.2,19297.818,106749.75,102327.8
Ukraine,UKR,2019,10067.497,1923277.2,34195.13,55982.984,83502.234
Ukraine,UKR,2020,21294.143,886647.7,50315.996,112974.87,173165.16
Ukraine,UKR,2021,7534.5215,580480,2060.725,12879.525,22796.754
Ukraine,UKR,2022,29708.764,664583.25,11784.76,51754.207,103164.96
United Arab Emirates,ARE,2002,0,0,0,0,0
United Arab Emirates,ARE,2003,42.932,0,0,0,0
United Arab Emirates,ARE,2004,0,0,0,0,0
United Arab Emirates,ARE,2005,107.329,0,0,0,0
United Arab Emirates,ARE,2006,0,0,0,0,0
United Arab Emirates,ARE,2007,64.397995,0,0,0,0
United Arab Emirates,ARE,2008,236.125,0,0,0,0
United Arab Emirates,ARE,2009,21.466,0,0,0,0
United Arab Emirates,ARE,2010,150.261,0,0,0,0
United Arab Emirates,ARE,2011,0,0,0,0,0
United Arab Emirates,ARE,2012,0,0,0,0,0
United Arab Emirates,ARE,2013,1008.895,0,0,0,42.932
United Arab Emirates,ARE,2014,0,0,0,0,0
United Arab Emirates,ARE,2015,0,0,0,0,0
United Arab Emirates,ARE,2016,21.466,0,0,0,0
United Arab Emirates,ARE,2017,0,0,0,0,0
United Arab Emirates,ARE,2018,321.988,0,0,0,0
United Arab Emirates,ARE,2019,386.385,0,0,0,0
United Arab Emirates,ARE,2020,0,0,0,0,0
United Arab Emirates,ARE,2021,0,0,0,0,0
United Arab Emirates,ARE,2022,450.78302,0,0,0,0
United Kingdom,GBR,2002,0,0,0,0,0
United Kingdom,GBR,2003,21.466,601.044,150.262,17322.955,3906.788
United Kingdom,GBR,2004,0,493.715,0,0,0
United Kingdom,GBR,2005,0,107.33,0,1953.394,128.795
United Kingdom,GBR,2006,42.932,3863.856,85.864,1159.157,300.522
United Kingdom,GBR,2007,0,0,85.864,12085.283,2897.891
United Kingdom,GBR,2008,0,0,0,0,0
United Kingdom,GBR,2009,64.398,0,21.466,1631.406,236.12502
United Kingdom,GBR,2010,42.932,0,42.932,2618.837,1073.293
United Kingdom,GBR,2011,214.65901,794.237,42.932,4980.081,643.975
United Kingdom,GBR,2012,21.466,85.863,85.864006,4529.299,1116.225
United Kingdom,GBR,2013,0,0,0,0,0
United Kingdom,GBR,2014,0,0,0,0,0
United Kingdom,GBR,2015,0,965.964,0,2296.848,21.466
United Kingdom,GBR,2016,64.398,0,0,579.578,0
United Kingdom,GBR,2017,21.466,0,42.932,579.57904,279.056
United Kingdom,GBR,2018,321.989,343.454,236.124,5065.944,987.431
United Kingdom,GBR,2019,85.863,42.932,300.523,11677.432,2575.9048
United Kingdom,GBR,2020,0,42.932,107.33,2554.439,1073.293
United Kingdom,GBR,2021,0,0,0,0,0
United Kingdom,GBR,2022,21.466,2618.836,64.398,2146.587,2554.438
United States,USA,2002,33078.906,377412.9,244796.75,394907.56,1411488.1
United States,USA,2003,41836.98,822829.6,208497.97,276780.9,1424324.8
United States,USA,2004,25265.336,792176.4,201135.17,1162677.2,1780872.8
United States,USA,2005,39883.586,626416.94,155348.48,830535.9,2635643.5
United States,USA,2006,29987.824,647174.44,180527.95,260982.02,2626735.2
United States,USA,2007,43210.797,836460.44,257976.8,333751.3,2479780
United States,USA,2008,28935.992,645865,333772.78,186302.27,1621982.4
United States,USA,2009,21744.93,605745.3,182996.52,317866.56,1919027.1
United States,USA,2010,18331.854,957356.2,158654.23,229276.94,1071211.2
United States,USA,2011,52076.2,677033.44,223051.83,303033.66,3048883
United States,USA,2012,22904.084,454518.28,193707.98,301123.2,2720863
United States,USA,2013,20821.895,499059.97,217513.64,278262.03,1114701
United States,USA,2014,28742.8,443978.53,216912.58,208819.97,1473181
United States,USA,2015,21015.09,939110.25,394027.44,605702.4,2121149.8
United States,USA,2016,24428.164,621243.7,241211.95,270620.2,1800492.6
United States,USA,2017,26531.814,523380.78,438461.8,379087.22,2503521.2
United States,USA,2018,27648.037,522221.62,409032.1,323275.97,2388657.2
United States,USA,2019,20950.688,738941,217062.86,332377.5,1492521.8
United States,USA,2020,24857.479,711614.94,892615.2,419400.12,2880483.2
United States,USA,2021,32349.072,643203.25,691952.2,534500.1,1954810.8
United States,USA,2022,25844.91,684932.9,390034.8,408710.12,1948199.2
United States Minor Outlying Islands,UMI,2002,0,0,0,0,0
United States Minor Outlying Islands,UMI,2003,0,0,0,0,0
United States Minor Outlying Islands,UMI,2004,0,0,0,0,0
United States Minor Outlying Islands,UMI,2005,0,0,0,0,0
United States Minor Outlying Islands,UMI,2006,0,0,0,0,0
United States Minor Outlying Islands,UMI,2007,0,0,0,0,0
United States Minor Outlying Islands,UMI,2008,0,0,0,0,0
United States Minor Outlying Islands,UMI,2009,0,0,0,0,0
United States Minor Outlying Islands,UMI,2010,0,0,0,0,0
United States Minor Outlying Islands,UMI,2011,0,0,0,0,0
United States Minor Outlying Islands,UMI,2012,0,0,0,0,0
United States Minor Outlying Islands,UMI,2013,0,0,0,0,0
United States Minor Outlying Islands,UMI,2014,0,0,0,0,0
United States Minor Outlying Islands,UMI,2015,0,0,0,0,0
United States Minor Outlying Islands,UMI,2016,0,0,0,0,0
United States Minor Outlying Islands,UMI,2017,0,0,0,0,0
United States Minor Outlying Islands,UMI,2018,0,0,0,0,0
United States Minor Outlying Islands,UMI,2019,0,0,0,0,0
United States Minor Outlying Islands,UMI,2020,0,0,0,0,0
United States Minor Outlying Islands,UMI,2021,0,0,0,0,0
United States Minor Outlying Islands,UMI,2022,0,0,0,0,0
United States Virgin Islands,VIR,2002,0,0,0,0,0
United States Virgin Islands,VIR,2003,0,0,0,0,0
United States Virgin Islands,VIR,2004,0,0,0,0,0
United States Virgin Islands,VIR,2005,0,0,0,0,0
United States Virgin Islands,VIR,2006,0,0,0,0,0
United States Virgin Islands,VIR,2007,0,0,0,0,0
United States Virgin Islands,VIR,2008,0,0,0,0,0
United States Virgin Islands,VIR,2009,0,0,0,0,0
United States Virgin Islands,VIR,2010,0,0,0,0,0
United States Virgin Islands,VIR,2011,0,0,0,0,0
United States Virgin Islands,VIR,2012,0,0,0,0,0
United States Virgin Islands,VIR,2013,0,0,0,0,0
United States Virgin Islands,VIR,2014,0,0,0,0,0
United States Virgin Islands,VIR,2015,21.466,0,0,0,0
United States Virgin Islands,VIR,2016,0,0,0,0,0
United States Virgin Islands,VIR,2017,0,0,0,0,0
United States Virgin Islands,VIR,2018,0,0,0,0,0
United States Virgin Islands,VIR,2019,0,0,0,0,0
United States Virgin Islands,VIR,2020,0,0,0,0,0
United States Virgin Islands,VIR,2021,0,0,0,0,0
United States Virgin Islands,VIR,2022,0,0,0,0,0
Uruguay,URY,2002,386.38605,3498.937,85.864,11205.185,15154.908
Uruguay,URY,2003,300.523,2404.178,64.397995,12879.523,21723.46
Uruguay,URY,2004,558.11304,3348.676,1438.215,23870.045,20693.1
Uruguay,URY,2005,279.05798,1030.3619,601.045,25372.656,7405.727
Uruguay,URY,2006,729.842,3327.2131,107.33,11269.582,9251.791
Uruguay,URY,2007,429.317,1481.145,64.398,10282.157,10797.335
Uruguay,URY,2008,665.443,4250.245,751.306,20435.508,20521.371
Uruguay,URY,2009,579.58,2404.178,85.864,14167.477,13180.046
Uruguay,URY,2010,321.989,3348.678,150.262,11655.97,20456.973
Uruguay,URY,2011,343.455,1545.5449,1245.021,8779.544,10840.269
Uruguay,URY,2012,407.85098,5774.3184,107.33,12815.126,16764.844
Uruguay,URY,2013,794.238,1867.533,42.932,5688.456,7598.92
Uruguay,URY,2014,85.864,1888.9979,21.466,2382.7131,3348.678
Uruguay,URY,2015,343.455,6482.6943,150.262,10432.418,15219.304
Uruguay,URY,2016,321.989,2490.041,42.932,6525.626,7856.511
Uruguay,URY,2017,579.579,3906.789,171.727,4786.892,5881.649
Uruguay,URY,2018,515.181,2060.7239,236.125,7255.4673,6310.97
Uruguay,URY,2019,364.921,6074.8423,1073.294,8350.22,8414.627
Uruguay,URY,2020,386.387,5130.345,364.92102,14425.071,12793.664
Uruguay,URY,2021,686.909,4207.313,3262.813,9122.996,8393.157
Uruguay,URY,2022,429.318,3563.337,11720.365,14146.009,10174.828
Uzbekistan,UZB,2002,1223.555,4400.504,0,0,24836.01
Uzbekistan,UZB,2003,386.38602,25179.463,0,0,31146.975
Uzbekistan,UZB,2004,407.85205,14768.517,0,0,49156.832
Uzbekistan,UZB,2005,22517.693,16378.456,0,0,46924.383
Uzbekistan,UZB,2006,364.921,11333.978,0,0,35847.996
Uzbekistan,UZB,2007,772.771,6225.101,0,0,29622.898
Uzbekistan,UZB,2008,1953.392,3606.2642,0,0,37951.656
Uzbekistan,UZB,2009,2919.3582,3735.06,0,0,50852.64
Uzbekistan,UZB,2010,407.851,3284.279,0,0,2490.041
Uzbekistan,UZB,2011,343.455,10668.536,0,0,29107.715
Uzbekistan,UZB,2012,4207.31,6740.2817,0,0,65771.414
Uzbekistan,UZB,2013,965.964,14446.528,0,279.056,38402.438
Uzbekistan,UZB,2014,1202.09,8500.485,0,21.466,61370.914
Uzbekistan,UZB,2015,1180.623,6976.407,0,0,35225.49
Uzbekistan,UZB,2016,708.374,10947.59,0,0,20886.29
Uzbekistan,UZB,2017,708.374,11076.389,0,0,29257.979
Uzbekistan,UZB,2018,5323.535,23397.797,0,21.466,54287.18
Uzbekistan,UZB,2019,5795.786,4808.355,0,0,50208.664
Uzbekistan,UZB,2020,1051.829,14038.678,0,0,28742.797
Uzbekistan,UZB,2021,8543.417,15348.096,0,0,68325.85
